mahalleler
16600;;;ALIÇLIBUCAK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16601;;;ARSLANBEYÇİFTLİĞİ;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16602;;;APIKLAR;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16603;;;ALTINOBA;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16604;;;AHMETÇİK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16605;;;ACIELMA;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16606;;;KARADUT;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16607;;;KARAAHMET;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16608;;;KARAÖMER;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16609;;;KAVŞUT;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16610;;;KAYABAŞI;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16611;;;KAZANDERE;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16612;;;KEKLİKOLUK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16613;;;KEMALPAŞA;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16614;;;KINIKKONAZ;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16615;;;KALEBOYNU;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16616;;;KALEKÖY;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16617;;;KANLIKAVAK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16618;;;KAMIŞCIK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16619;;;HARBİYE;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16620;;;HUĞTAŞ;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16621;;;FINDIKLIKOYAK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16622;;;FINDIKKÖY;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16623;;;ESENKÖY;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16624;;;ERİCEK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16625;;;ELMALI;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16626;;;DOĞANKONAK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16627;;;HACIKODAL;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16628;;;HACIMİRZA;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16629;;;HACIÖMER;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16630;;;GÜCÜKSU;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16631;;;GÜLLER;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16632;;;GÜLDAĞI;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16633;;;GÖLPINAR;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16634;;;GÖYNÜK;;KAHRAMANMARAŞ -> GÖKSUN -> GÖKSUN-İLÇE MERKEZİ;;
16635;;;GÜRSEL;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16636;;;ESKİKÖY;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16637;;;HÜYÜK;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16638;;;KARŞIYAKA;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16639;;;KARAÇAR;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16640;;;AĞCAŞAR;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16641;;;ALÇİÇEK DEĞİRMENKAYA;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16642;;;BARIŞ;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16643;;;BİÇİM;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16644;;;YENİMAHALLE;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16645;;;UMUTLU;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16646;;;SEYİTALİLER;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16647;;;PINARBAŞI;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16648;;;TATLAR;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16649;;;KULLAR;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16650;;;KIYILAR;;KAHRAMANMARAŞ -> NURHAK -> NURHAK-İLÇE MERKEZİ;;
16651;;;KISIKLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16652;;;KIZILDAMLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16653;;;KIZILSEKİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16654;;;KOZCAĞIZ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16655;;;KÖSELİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16656;;;KUMAŞIR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16657;;;KUMARLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16658;;;KÖŞÜRGE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16659;;;KURTLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16660;;;KURUCAOVA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16661;;;MAĞRALI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16662;;;MALİK EJDER;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16663;;;MAKSUTLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16664;;;MAARİF;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16665;;;KÜRTÜL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16666;;;KÜMPERLİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16667;;;KÜÇÜKSIR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16668;;;MURATLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16669;;;MOLLA GÜRANİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16670;;;MİMAR SİNAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16671;;;MEVLANA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16672;;;MERCİMEKTEPE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16673;;;ORUÇ REİS;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16674;;;OSMAN GAZİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16675;;;ÖŞLÜ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16676;;;ÖNSEN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16677;;;ORHANGAZİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16678;;;NECİP FAZIL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16679;;;TAVŞANTEPE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16680;;;TEKİR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16681;;;TEKEREK;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16682;;;TOPÇALI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16683;;;SÜLEYMANLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16684;;;SÜLEYMANŞAH;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16685;;;SULUYAYLA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16686;;;ŞEHİTEVLİYA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16687;;;ŞEHİT ABDULLAH ÇAVUŞ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16688;;;ŞAZİBEY;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16689;;;ŞAHİNKAYASI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16690;;;PİRİ REİS;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16691;;;RAHMACILAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16692;;;PAYAMLI ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16693;;;ÖZTÜRK;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16694;;;REYHANLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16695;;;SAÇAKLIZADE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16696;;;SADIKLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16697;;;SUÇATI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16698;;;SAYGILI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16699;;;SARIMOLLALI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16700;;;SARIÇUKUR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16701;;;SARIGÜZEL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16702;;;SERİNTEPE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16703;;;SELİMİYE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16704;;;SELÇUKLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16705;;;VADİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16706;;;ÜNGÜT;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16707;;;YAMAÇTEPE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16708;;;YENİYAPAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16709;;;YENİDEMİR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16710;;;YENİCEKALE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16711;;;YUNUSEMRE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16712;;;YUSUFLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16713;;;YOLYANI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16714;;;YİRMİİKİGÜN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16715;;;YEŞİLYURT;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16716;;;ZEYTİNDERE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16717;;;YÜRÜKSELİM;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16718;;;BİNEVLER;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16719;;;BOĞAZİÇİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16720;;;BULUTOĞLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16721;;;BÜYÜKSIR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16722;;;ÇAMLIBEL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16723;;;ÇAMLICA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16724;;;ÇAMLIK;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16725;;;ÇAĞIRGAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16726;;;ÇAĞLAYAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16727;;;CÜCELİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16728;;;ÇAKIRLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16729;;;ÇAKIRDERE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16730;;;CUMHURİYET;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16731;;;CEYHAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16732;;;ÇUKURHİSAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16733;;;DADAĞLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16734;;;DEMREK;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16735;;;DEREBOĞAZI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16736;;;ÇEVREPINAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16737;;;ÇOKRAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16738;;;BARBAROS;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16739;;;BEŞEN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16740;;;BEŞBAĞLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16741;;;AVCILAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16742;;;AVGASIR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16743;;;AYŞEPINARI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16744;;;ALTINOVA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16745;;;AĞCALI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16746;;;AFŞAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16747;;;ABDÜLHAMİDHAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16748;;;5 NİSAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16749;;;AKÇAKOYUNLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16750;;;AKİF İNAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16751;;;KARADERE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16752;;;KARACAOĞLAN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16753;;;KARAMANLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16754;;;KAVLAKLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16755;;;KAZIM KARABEKİR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16756;;;KAYNAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16757;;;KILAVUZLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16758;;;KERTMEN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16759;;;KERİMLİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16760;;;ILICA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16761;;;HÜRRİYET;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16762;;;HARTLAP;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16763;;;HASANCIKLI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16764;;;HAYDARBEY;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16765;;;HAYRULLAH;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16766;;;KAPIKAYA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16767;;;KALEKAYA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16768;;;KALE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16769;;;İSMAİLLİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16770;;;İSTİKLAL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16771;;;ERTUĞRUL GAZİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16772;;;GAYBERLİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16773;;;FATMALI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16774;;;FATİH;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16775;;;DUMLUPINAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16776;;;DÖNÜKLÜ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16777;;;DÖNGEL;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16778;;;DÖNGELE;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16779;;;HACININOĞLU;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16780;;;HACIMUSTAFA;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16781;;;HACILAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16782;;;HACIİBRAHİMUŞAĞI;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16783;;;HACIBUDAK;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16784;;;HACIBAYRAMVELİ;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16785;;;HACIAĞLAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16786;;;GÖLPINAR;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16787;;;GEDEMEN;;KAHRAMANMARAŞ -> ONİKİŞUBAT -> ONİKİŞUBAT-İLÇE MERKEZİ;;
16788;;;GÖÇER;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16789;;;GÖYNÜK;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16790;;;EĞLEN;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16791;;;EĞRİCE;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16792;;;EMİROĞLU;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16793;;;FATİH;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16794;;;GANİDAĞIKETİLER;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16795;;;EVRİ PINARBAŞI;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16796;;;EVRİ TAŞBİÇME;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16797;;;İNCİRLİ;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16798;;;KADINCIK;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16799;;;HASANKOCA;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16800;;;HARMANCIK;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16801;;;HANOBASI;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16802;;;HÜRRİYET;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16803;;;KELEŞ;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16804;;;KARABIYIKLI;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16805;;;KARAAĞAÇ;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16806;;;KARAÇAY;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
16807;;;KARAHÜYÜK;;KAHRAMANMARAŞ -> PAZARCIK -> PAZARCIK-İLÇE MERKEZİ;;
